Epoca,Custo
5339,0.000143082506838
5340,0.000143098921399
5341,0.000142868913827
5342,0.000142896416946
5343,0.000142755292472
5344,0.000142724587931
5345,0.000142667835462
5346,0.000142544828122
5347,0.000142558041262
5348,0.000142460383358
5349,0.000142391916597
5350,0.000142211836646
5351,0.000142277654959
5352,0.000142038421473
5353,0.000141950702528
5354,0.000141877419082
5355,0.000141663505929
5356,0.000141709737363
5357,0.00014157636906
5358,0.000141374519444
5359,0.000141546785017
5360,0.000141470271046
5361,0.000141153825098
5362,0.00014137220569
5363,0.000141243523103
5364,0.000140980249853
5365,0.000140894277138
5366,0.000140767471748
5367,0.00014075791114
5368,0.000140672491398
5369,0.000140725780511
5370,0.000140411662869
5371,0.000140511445352
5372,0.000140369695146
5373,0.000140260250191
5374,0.00014018281945
5375,0.000140085016028
5376,0.000139944706461
5377,0.000139969561133
5378,0.000139942450915
5379,0.000139816038427
5380,0.000139735944686
5381,0.000139721174492
5382,0.000139757670695
5383,0.000139659459819
5384,0.000139474082971
5385,0.000139358424349
5386,0.000139229305205
5387,0.000139251191285
5388,0.000139056937769
5389,0.000139073454193
5390,0.000139026276884
5391,0.000138852250529
5392,0.000138931529364
5393,0.000138725532452
5394,0.000138654766488
5395,0.000138669318403
5396,0.000138527160743
5397,0.000138463874464
5398,0.000138297764352
5399,0.000138324612635
5400,0.000138114293804
5401,0.000138206029078
5402,0.000138009971124
5403,0.000138002185849
5404,0.000137962008012
5405,0.000137936440296
5406,0.000137691138661
5407,0.000137726747198
5408,0.000137441063998
5409,0.000137472146889
5410,0.000137363211252
5411,0.000137404655106
5412,0.000137193128467
5413,0.000137188704684
5414,0.00013718700211
5415,0.000137131166412
5416,0.000136877177283
5417,0.000136826798553
5418,0.000136756920256
5419,0.000136678689159
5420,0.00013653471251
5421,0.00013655530347
5422,0.000136475631734
5423,0.000136429720442
5424,0.000136312490213
5425,0.000136391347041
5426,0.000136174450745
5427,0.000136156173539
5428,0.000135885667987
5429,0.000135871043312
5430,0.000135918424348
5431,0.000135766254971
5432,0.00013564209803
5433,0.0001354310225
5434,0.000135491995024
5435,0.000135526526719
5436,0.0001353706175
5437,0.000135344831506
5438,0.000135106805828
5439,0.000135050475365
5440,0.000135091875563
5441,0.000135084221256
5442,0.00013487401884
5443,0.00013483328803
5444,0.000134825473651
5445,0.000134637666633
5446,0.000134552945383
5447,0.000134642235935
5448,0.000134530331707
5449,0.000134419999085
5450,0.000134510104544
5451,0.000134220725158
5452,0.000134177622385
5453,0.000134145040647
5454,0.000133971101604
5455,0.000134057336254
5456,0.000133887515403
5457,0.000133811423439
5458,0.000133878987981
5459,0.00013351207599
5460,0.00013351837697
5461,0.000133578578243
5462,0.000133405439556
5463,0.00013333161769
5464,0.000133370776894
5465,0.000133244437166
5466,0.000133011140861
5467,0.000133144116262
5468,0.000132907967782
5469,0.000132810426294
5470,0.000132688059239
5471,0.00013265691814
5472,0.000132481392939
5473,0.000132601140649
5474,0.00013258762192
5475,0.000132416404085
5476,0.000132260815008
5477,0.000132257919176
5478,0.000132195054903
5479,0.000132104367367
5480,0.000132174813189
5481,0.000131992419483
5482,0.000131904263981
5483,0.000131883978611
5484,0.000131761393277
5485,0.000131623397465
5486,0.000131669963594
5487,0.000131620632601
5488,0.000131551816594
5489,0.000131437467644
5490,0.000131444845465
5491,0.000131336346385
5492,0.000131317647174
5493,0.000131065069581
5494,0.000131030843477
5495,0.000130984961288
5496,0.000130860382342
5497,0.000130937318318
5498,0.000130706233904
5499,0.000130647837068
5500,0.00013062209473
5501,0.000130675616674
5502,0.000130567001179
5503,0.000130322499899
5504,0.000130320360768
5505,0.000130208820337
5506,0.000130265558255
5507,0.000130081389216
5508,0.000130037238705
5509,0.000129909094539
5510,0.000129828578793
5511,0.000129851949168
5512,0.000129837630084
5513,0.000129588253913
5514,0.000129585736431
5515,0.000129540363559
5516,0.000129472959088
5517,0.00012939395674
5518,0.000129222098622
5519,0.000129179315991
5520,0.00012906207121
5521,0.000129156658659
5522,0.000129039224703
5523,0.000128893734654
5524,0.000128967265482
5525,0.000128801271785
5526,0.000128643616335
5527,0.000128613581182
5528,0.000128568033688
5529,0.000128439671244
5530,0.00012843994773
5531,0.000128283951199
5532,0.000128268409753
5533,0.000128350075101
5534,0.000128019746626
5535,0.000128123065224
5536,0.000127972554765
5537,0.00012787799642
5538,0.000127858103951
5539,0.000127908104332
5540,0.000127750769025
5541,0.000127786159283
5542,0.000127472070744
5543,0.000127477193018
5544,0.00012738184887
5545,0.000127460531075
5546,0.000127142717247
5547,0.000127247185446
5548,0.000127181017888
5549,0.000127066014102
5550,0.000126904458739
5551,0.000126924176584
5552,0.000126838946017
5553,0.000126781567815
5554,0.00012676595361
5555,0.00012670349679
5556,0.000126588216517
5557,0.000126551283756
5558,0.000126461760374
5559,0.000126237544464
5560,0.000126314640511
5561,0.000126225146232
5562,0.000126076280139
5563,0.00012606321252
5564,0.000125973150716
5565,0.0001259209821
5566,0.00012578847236
5567,0.000125748134451
5568,0.000125740276417
5569,0.000125580161694
5570,0.000125566046336
5571,0.000125522870803
5572,0.000125522405142
5573,0.000125340156956
5574,0.000125229198602
5575,0.000125253223814
5576,0.000125300502987
5577,0.000125244579976
5578,0.000125063204905
5579,0.00012476023403
5580,0.000124870668515
5581,0.000124956655782
5582,0.000124798185425
5583,0.00012460128346
5584,0.000124604979646
5585,0.000124418482301
5586,0.000124452402815
5587,0.000124493672047
5588,0.000124431753648
5589,0.000124169469927
5590,0.000124223850435
5591,0.000124045385746
5592,0.000124000987853
5593,0.000123946054373
5594,0.000123935271404
5595,0.00012376322411
5596,0.000123708712636
5597,0.000123665944557
5598,0.000123613950564
5599,0.000123481455375
5600,0.000123501100461
5601,0.000123364501633
5602,0.000123287638417
5603,0.000123247285956
5604,0.000123294783407
5605,0.000123268575408
5606,0.000123114470625
5607,0.000123020057799
5608,0.000122986806673
5609,0.000122917394037
5610,0.000122761164675
5611,0.000122783239931
5612,0.000122612385894
5613,0.000122578581795
5614,0.000122447847389
5615,0.000122406723676
5616,0.000122341793031
5617,0.000122201294289
5618,0.000122185709188
5619,0.000122241021018
5620,0.000122011777421
5621,0.000122059878777
5622,0.000121927398141
5623,0.000121906188724
5624,0.000121806442621
5625,0.000121690194646
5626,0.000121689241496
5627,0.000121633391245
5628,0.000121532611956
5629,0.000121379758639
5630,0.000121386212413
5631,0.000121219709399
5632,0.000121267199575
5633,0.000121183416923
5634,0.000121137956739
5635,0.000120994242025
5636,0.000120924996736
5637,0.000120738593978
5638,0.000120754833915
5639,0.000120570628496
5640,0.000120561955555
5641,0.000120736462122
5642,0.000120431861433
5643,0.000120490833069
5644,0.000120447366498
5645,0.000120265132864
5646,0.000120184689877
5647,0.00012014398817
5648,0.000120107339171
5649,0.00012013027299
5650,0.00011995339446
5651,0.000119836280646
5652,0.000119884520245
5653,0.00011968454055
5654,0.000119719086797
5655,0.000119746684504
5656,0.000119438685942
5657,0.000119403164717
5658,0.000119377873489
5659,0.000119299242215
5660,0.0001193093849
5661,0.000119190219266
5662,0.000119139134767
5663,0.000118963151181
5664,0.000118996926176
5665,0.000118915420899
5666,0.000118813244626
5667,0.000118803596706
5668,0.000118761301565
5669,0.000118785785162
5670,0.000118719995953
5671,0.000118542833661
5672,0.000118410171126
5673,0.000118429677968
5674,0.000118302225019
5675,0.000118277894217
5676,0.000118144809676
5677,0.000118233692774
5678,0.000118138712423
5679,0.00011794661259
5680,0.000118069117889
5681,0.000117895411677
5682,0.000117872099509
5683,0.00011776820611
5684,0.00011764105875
5685,0.000117623341794
5686,0.000117568139103
5687,0.000117453702842
5688,0.000117480638437
5689,0.000117326177133
5690,0.000117377458082
5691,0.000117301242426
5692,0.00011705160432
5693,0.000117251402116
5694,0.000116953495308
5695,0.000116878349218
5696,0.000116782706755
5697,0.000116647570394
5698,0.000116633134894
5699,0.000116823779535
5700,0.00011658672156
5701,0.000116660216008
5702,0.000116585659271
5703,0.000116498194984
5704,0.000116391442134
5705,0.000116211456771
5706,0.000116254450404
5707,0.00011620541045
5708,0.000116084876936
5709,0.000116146242362
5710,0.000115973794891
5711,0.000115861083032
5712,0.000115913127956
5713,0.000115697250294
5714,0.000115754664876
5715,0.000115713686682
5716,0.000115685710625
5717,0.000115554001241
5718,0.000115485323477
5719,0.000115407237899
5720,0.000115441755042
5721,0.000115258990263
5722,0.000115160655696
5723,0.000115109978651
5724,0.000114933216537
5725,0.000114869428216
5726,0.000114830341772
5727,0.000114919654152
5728,0.000114720409329
5729,0.000114813141408
5730,0.000114583308459
5731,0.000114607813885
5732,0.000114525100798
5733,0.000114501148346
5734,0.000114492242574
5735,0.000114279464469
5736,0.000114261478302
5737,0.00011422332318
5738,0.000114099661005
5739,0.000113970505481
5740,0.000113914647955
5741,0.000114057140308
5742,0.000113850852358
5743,0.000113748807053
5744,0.000113758433145
5745,0.000113626105303
5746,0.000113495974801
5747,0.000113572998089
5748,0.000113466594485
5749,0.000113360852993
5750,0.000113345122372
5751,0.000113376729132
5752,0.000113325797429
5753,0.000113186848466
5754,0.000113168789539
5755,0.000113034759124
5756,0.000112921152322
5757,0.00011286148947
5758,0.000112804511446
5759,0.000112736131996
5760,0.000112740170152
5761,0.000112497400551
5762,0.000112698100565
5763,0.000112565365271
5764,0.000112530644401
5765,0.000112405206892
5766,0.000112330119009
5767,0.000112337969767
5768,0.000112234767585
5769,0.000112142413855
5770,0.000112101901323
5771,0.000112062858534
5772,0.000111999550427
5773,0.000111864603241
5774,0.000111900619231
5775,0.000111699526315
5776,0.000111678418762
5777,0.000111634748464
5778,0.000111623528937
5779,0.000111459681648
5780,0.000111583154649
5781,0.000111317764095
5782,0.00011122925207
5783,0.00011138622358
5784,0.00011134702072
5785,0.000111121291411
5786,0.000111193767225
5787,0.000111112931336
5788,0.000110923880129
5789,0.000110842753202
5790,0.000110726708954
5791,0.000110718872747
5792,0.000110647619294
5793,0.000110526416393
5794,0.000110602428322
5795,0.000110554487037
5796,0.000110439817945
5797,0.000110393506475
5798,0.000110380162369
5799,0.000110178174509
5800,0.000110186330858
5801,0.000110106637294
5802,0.000110070235678
5803,0.00011009350419
5804,0.000109865039121
5805,0.000109806074761
5806,0.00010983888933
5807,0.000109647909994
5808,0.000109705477371
5809,0.000109654582047
5810,0.000109556436655
5811,0.000109567306936
5812,0.000109415632323
5813,0.000109336899186
5814,0.00010934547754
5815,0.000109289117972
5816,0.000109197324491
5817,0.000109122789581
5818,0.000109116794192
5819,0.000108841399197
5820,0.000108886881208
5821,0.000108852887934
5822,0.000108828244265
5823,0.000108570813609
5824,0.000108544678369
5825,0.000108495099994
5826,0.000108512918814
5827,0.000108386528154
5828,0.000108489592094
5829,0.000108430060209
5830,0.00010826504149
5831,0.000108134074253
5832,0.000108170650492
5833,0.000108174652269
5834,0.00010810677486
5835,0.000107940148155
5836,0.000107996180304
5837,0.000107817002572
5838,0.000107880528958
5839,0.000107735337224
5840,0.000107685220428
5841,0.000107570805994
5842,0.000107434017991
5843,0.000107436753751
5844,0.000107400279376
5845,0.00010733880481
5846,0.000107181767817
5847,0.000107215135358
5848,0.00010705456225
5849,0.000107093095721
5850,0.000107027008198
5851,0.000106827632408
5852,0.000106904903078
5853,0.000106926716398
5854,0.000106757986941
5855,0.000106690116809
5856,0.000106663654151
5857,0.00010652848141
5858,0.000106476494693
5859,0.000106486666482
5860,0.000106388804852
5861,0.000106471030449
5862,0.000106287399831
5863,0.000106239735032
5864,0.00010624434799
5865,0.000106121529825
5866,0.000106224229967
5867,0.000106104613224
5868,0.000105910432467
5869,0.000105852741399
5870,0.000105811006506
5871,0.000105792634713
5872,0.000105745115434
5873,0.000105651582999
5874,0.000105612314655
5875,0.000105569386506
5876,0.000105424842332
5877,0.000105452629214
5878,0.000105297542177
5879,0.000105195838842
5880,0.000105165774585
5881,0.000105123021058
5882,0.000105083381641
5883,0.000105043152871
5884,0.000104920298327
5885,0.0001048460108
5886,0.000104974584247
5887,0.000104765917058
5888,0.000104586673842
5889,0.000104600425402
5890,0.000104523416667
5891,0.000104611783172
5892,0.000104481492599
5893,0.000104451355583
5894,0.000104533901322
5895,0.000104366510641
5896,0.000104261584056
5897,0.000104211307189
5898,0.000104221864603
5899,0.000104014085082
5900,0.000104022932646
5901,0.000103918791865
5902,0.000104000399006
5903,0.000103832964669
5904,0.000103793412563
5905,0.000103755039163
5906,0.000103636994027
5907,0.000103627120552
5908,0.0001034966117
5909,0.000103487611341
5910,0.000103548947664
5911,0.000103358339402
5912,0.000103316946479
5913,0.000103239013697
5914,0.000103122627479
5915,0.000103237362055
5916,0.000103103091533
5917,0.000103007478174
5918,0.000103001111711
5919,0.000102832818811
5920,0.000102745740151
5921,0.000102754311229
5922,0.000102672041976
5923,0.000102666017483
5924,0.000102597885416
5925,0.00010246913007
5926,0.000102500824141
5927,0.000102266421891
5928,0.000102337522549
5929,0.000102344711195
5930,0.000102257472463
5931,0.00010219062824
5932,0.000102138656075
5933,0.000102088961285
5934,0.000102045036328
5935,0.00010194247443
5936,0.000101888821519
5937,0.000101915713458
5938,0.00010178492812
5939,0.000101711324533
5940,0.000101680052467
5941,0.00010162700346
5942,0.000101457466371
5943,0.000101624405943
5944,0.00010149308946
5945,0.000101374535006
5946,0.000101258978248
5947,0.00010117785132
5948,0.000101193938463
5949,0.000101225959952
5950,0.000101029945654
5951,0.000101177385659
5952,0.000100968332845
5953,0.00010083259258
5954,0.000100779114291
5955,0.000100756107713
5956,0.000100845783891
5957,0.000100622928585
5958,0.000100598917925
5959,0.000100546734757
5960,0.000100502031273
5961,0.000100260440377
5962,0.000100347155239
5963,0.000100310877315
5964,0.000100281031337
5965,0.000100169636426
5966,0.000100226854556
5967,0.00010001573537
5968,0.000100019889942
5969,9.99192270683e-05
5970,9.99754556688e-05
5971,9.98709729174e-05
5972,9.98714240268e-05
5973,9.97673705569e-05
5974,9.95841910481e-05
5975,9.97129609459e-05
5976,9.97248134809e-05
5977,9.95259033516e-05
5978,9.95982409222e-05
5979,9.94469010038e-05
5980,9.94195215753e-05
5981,9.94104411802e-05
5982,9.92941349978e-05
5983,9.91837805486e-05
5984,9.90689877653e-05
5985,9.90247135633e-05
5986,9.90635817288e-05
5987,9.89639665931e-05
5988,9.89035834209e-05
5989,9.88143583527e-05
5990,9.87677049125e-05
5991,9.87203311524e-05
5992,9.86546510831e-05
5993,9.87510429695e-05
5994,9.85621954896e-05
5995,9.83729041764e-05
5996,9.83881545835e-05
5997,9.83700592769e-05
5998,9.83936261036e-05
5999,9.82295023277e-05
6000,9.82185811154e-05
6001,9.80848344625e-05
6002,9.8040283774e-05
6003,9.80428521871e-05
6004,9.79761607596e-05
6005,9.79527030722e-05
6006,9.7877040389e-05
6007,9.79235846899e-05
6008,9.78359021246e-05
6009,9.76072624326e-05
6010,9.77005911409e-05
6011,9.77275922196e-05
6012,9.75968359853e-05
6013,9.75727380137e-05
6014,9.73814676399e-05
6015,9.72957568592e-05
6016,9.72222769633e-05
6017,9.73379646894e-05
6018,9.70912878984e-05
6019,9.72089037532e-05
6020,9.70969049376e-05
6021,9.69935936155e-05
6022,9.7051692137e-05
6023,9.69058964984e-05
6024,9.68669337453e-05
6025,9.6757132269e-05
6026,9.68110543909e-05
6027,9.65400104178e-05
6028,9.67226369539e-05
6029,9.65105718933e-05
6030,9.64619539445e-05
6031,9.64533610386e-05
6032,9.64159407886e-05
6033,9.63581114775e-05
6034,9.61993791861e-05
6035,9.61227779044e-05
6036,9.61544428719e-05
6037,9.61174591794e-05
6038,9.60303441389e-05
6039,9.60479737842e-05
6040,9.60090692388e-05
6041,9.58589153015e-05
6042,9.59244716796e-05
6043,9.57150550676e-05
6044,9.5652663731e-05
6045,9.57975134952e-05
6046,9.5804243756e-05
6047,9.5593612059e-05
6048,9.56440417212e-05
6049,9.55685027293e-05
6050,9.54603819991e-05
6051,9.53953276621e-05
6052,9.54082570388e-05
6053,9.52609116212e-05
6054,9.5259900263e-05
6055,9.51627371251e-05
6056,9.51730617089e-05
6057,9.5200164651e-05
6058,9.50895555434e-05
6059,9.49574532569e-05
6060,9.48360684561e-05
6061,9.47703083511e-05
6062,9.4823553809e-05
6063,9.4728267868e-05
6064,9.46798099903e-05
6065,9.4625458587e-05
6066,9.45311185205e-05
6067,9.44653656916e-05
6068,9.45068459259e-05
6069,9.44983767113e-05
6070,9.43231862038e-05
6071,9.42988335737e-05
6072,9.42172991927e-05
6073,9.42604747252e-05
6074,9.42263650359e-05
6075,9.39982346608e-05
6076,9.40137688303e-05
6077,9.39184174058e-05
6078,9.38364682952e-05
6079,9.38220400712e-05
6080,9.38765442697e-05
6081,9.37806398724e-05
6082,9.36640790314e-05
6083,9.36482610996e-05
6084,9.36280921451e-05
6085,9.35690841288e-05
6086,9.34454801609e-05
6087,9.3387090601e-05
6088,9.34254931053e-05
6089,9.34028066695e-05
6090,9.31652466534e-05
6091,9.31816393859e-05
6092,9.30229289224e-05
6093,9.3148832093e-05
6094,9.31081740418e-05
6095,9.30784153752e-05
6096,9.29139205255e-05
6097,9.28246954572e-05
6098,9.28011577344e-05
6099,9.26802968024e-05
6100,9.27003929974e-05
6101,9.2680202215e-05
6102,9.26277862163e-05
6103,9.24212727114e-05
6104,9.23745828914e-05
6105,9.24508058233e-05
6106,9.23083425732e-05
6107,9.22351609915e-05
6108,9.22556355363e-05
6109,9.22362087294e-05
6110,9.21123064472e-05
6111,9.20664388104e-05
6112,9.2023765319e-05
6113,9.20995589695e-05
6114,9.1888847237e-05
6115,9.1967638582e-05
6116,9.18164878385e-05
6117,9.17295183172e-05
6118,9.16767894523e-05
6119,9.16637072805e-05
6120,9.16872522794e-05
6121,9.15826676646e-05
6122,9.15112104849e-05
6123,9.14218035177e-05
6124,9.13504263735e-05
6125,9.14339107112e-05
6126,9.14071424631e-05
6127,9.12460018299e-05
6128,9.12540999707e-05
6129,9.10555099836e-05
6130,9.11481474759e-05
6131,9.10261660465e-05
6132,9.09730733838e-05
6133,9.08978763619e-05
6134,9.09323134692e-05
6135,9.09939335543e-05
6136,9.08012298169e-05
6137,9.06513887458e-05
6138,9.06520945136e-05
6139,9.05862762011e-05
6140,9.05628694454e-05
6141,9.04594198801e-05
6142,9.05099295778e-05
6143,9.04171756702e-05
6144,9.04026892385e-05
6145,9.03126201592e-05
6146,9.03170439415e-05
6147,9.0282446763e-05
6148,9.01696257642e-05
6149,9.00736122276e-05
6150,9.00205704966e-05
6151,8.99551087059e-05
6152,8.99658771232e-05
6153,8.99248698261e-05
6154,8.98968864931e-05
6155,8.98088983377e-05
6156,8.96311466931e-05
6157,8.96825586096e-05
6158,8.96521378309e-05
6159,8.95885823411e-05
6160,8.95609991858e-05
6161,8.9545348601e-05
6162,8.94436525414e-05
6163,8.93437390914e-05
6164,8.92936004675e-05
6165,8.92845346243e-05
6166,8.91535746632e-05
6167,8.91930612852e-05
6168,8.9123052021e-05
6169,8.91490635695e-05
6170,8.90760420589e-05
6171,8.9118249889e-05
6172,8.89724251465e-05
6173,8.88517024578e-05
6174,8.8874490757e-05
6175,8.87846326805e-05
6176,8.8701119239e-05
6177,8.8705928647e-05
6178,8.86982306838e-05
6179,8.8596396381e-05
6180,8.85309273144e-05
6181,8.84179535205e-05
6182,8.84605469764e-05
6183,8.83161701495e-05
6184,8.83995962795e-05
6185,8.82579915924e-05
6186,8.81812957232e-05
6187,8.81274827407e-05
6188,8.80586085259e-05
6189,8.81457090145e-05
6190,8.79733415786e-05
6191,8.797859482e-05
6192,8.79207873368e-05
6193,8.78384598764e-05
6194,8.78707505763e-05
6195,8.79051731317e-05
6196,8.77413258422e-05
6197,8.76675258041e-05
6198,8.76563644852e-05
6199,8.75594341778e-05
6200,8.7543274276e-05
6201,8.74988181749e-05
6202,8.74362376635e-05
6203,8.73730605235e-05
6204,8.7250766228e-05
6205,8.74185061548e-05
6206,8.71308875503e-05
6207,8.71310694492e-05
6208,8.70989970281e-05
6209,8.69170398801e-05
6210,8.69750510901e-05
6211,8.68188290042e-05
6212,8.69273790158e-05
6213,8.68300558068e-05
6214,8.68569186423e-05
6215,8.67667549755e-05
6216,8.67128692335e-05
6217,8.6661450041e-05
6218,8.65284455358e-05
6219,8.65192487254e-05
6220,8.65035326569e-05
6221,8.6296677182e-05
6222,8.63612804096e-05
6223,8.62705055624e-05
6224,8.62414744915e-05
6225,8.62320011947e-05
6226,8.61381849973e-05
6227,8.60728105181e-05
6228,8.61303560669e-05
6229,8.60210639075e-05
6230,8.60061772983e-05
6231,8.58882704051e-05
6232,8.58358689584e-05
6233,8.58512357809e-05
6234,8.57429258758e-05
6235,8.57123959577e-05
6236,8.57430277392e-05
6237,8.56415354065e-05
6238,8.55511389091e-05
6239,8.55963226059e-05
6240,8.54000318213e-05
6241,8.53156598168e-05
6242,8.54434474604e-05
6243,8.53099190863e-05
6244,8.54222089401e-05
6245,8.52016091812e-05
6246,8.51485528983e-05
6247,8.51289005368e-05
6248,8.50132200867e-05
6249,8.49813804962e-05
6250,8.4964070993e-05
6251,8.4883045929e-05
6252,8.48632626003e-05
6253,8.47829360282e-05
6254,8.48186246003e-05
6255,8.47196934046e-05
6256,8.46900875331e-05
6257,8.46423354233e-05
6258,8.47134579089e-05
6259,8.45271715662e-05
6260,8.45221366035e-05
6261,8.45169342938e-05
6262,8.43781308504e-05
6263,8.44574533403e-05
6264,8.42788358568e-05
6265,8.42576264404e-05
6266,8.41161090648e-05
6267,8.41282235342e-05
6268,8.41082219267e-05
6269,8.40361681185e-05
6270,8.40409484226e-05
6271,8.3856684796e-05
6272,8.38943451527e-05
6273,8.38450287119e-05
6274,8.37379193399e-05
6275,8.37620100356e-05
6276,8.37278785184e-05
6277,8.36277467897e-05
6278,8.35602550069e-05
6279,8.35943210404e-05
6280,8.34600214148e-05
6281,8.33858866827e-05
6282,8.34762249724e-05
6283,8.3374834503e-05
6284,8.33392987261e-05
6285,8.32926816656e-05
6286,8.33718440845e-05
6287,8.31080033095e-05
6288,8.3056933363e-05
6289,8.31167926663e-05
6290,8.31119541544e-05
6291,8.29105629236e-05
6292,8.28726333566e-05
6293,8.29614436952e-05
6294,8.29140917631e-05
6295,8.28244010336e-05
6296,8.27417024993e-05
6297,8.26714458526e-05
6298,8.26543036965e-05
6299,8.26906180009e-05
6300,8.26388131827e-05
6301,8.24557864689e-05
6302,8.23770169518e-05
6303,8.23433947517e-05
6304,8.22578585939e-05
6305,8.2330465375e-05
6306,8.23369045975e-05
6307,8.21632784209e-05
6308,8.22334914119e-05
6309,8.2136481069e-05
6310,8.21255089249e-05
6311,8.20452114567e-05
6312,8.19707929622e-05
6313,8.19735141704e-05
6314,8.19029664854e-05
6315,8.17290128907e-05
6316,8.18559346953e-05
6317,8.16550891614e-05
6318,8.16304891487e-05
6319,8.15664752736e-05
6320,8.16051178845e-05
6321,8.15710081952e-05
6322,8.1501690147e-05
6323,8.14643644844e-05
6324,8.14741215436e-05
6325,8.12742655398e-05
6326,8.11556310509e-05
6327,8.11595455161e-05
6328,8.11260542832e-05
6329,8.11291029095e-05
6330,8.10824349173e-05
6331,8.09711491456e-05
6332,8.09592747828e-05
6333,8.09778284747e-05
6334,8.08873301139e-05
6335,8.09188131825e-05
6336,8.08580225566e-05
6337,8.07832620922e-05
6338,8.07909455034e-05
6339,8.06364187156e-05
6340,8.05648596724e-05
6341,8.05197050795e-05
6342,8.06050738902e-05
6343,8.04916271591e-05
6344,8.0442710896e-05
6345,8.04489536677e-05
6346,8.03333095973e-05
6347,8.04060255177e-05
6348,8.03581788205e-05
6349,8.02879658295e-05
6350,8.02530121291e-05
6351,8.00922498456e-05
6352,8.01261849119e-05
6353,8.00763227744e-05
6354,7.99943227321e-05
6355,7.98995388323e-05
6356,7.9914170783e-05
6357,7.98007895355e-05
6358,7.97713291831e-05
6359,7.96960084699e-05
6360,7.97080210759e-05
6361,7.97437969595e-05
6362,7.96905587777e-05
6363,7.95128653408e-05
6364,7.95779487817e-05
6365,7.95405358076e-05
6366,7.94877778389e-05
6367,7.93006765889e-05
6368,7.92992359493e-05
6369,7.93204744696e-05
6370,7.91476340964e-05
6371,7.92833598098e-05
6372,7.90729391156e-05
6373,7.90675767348e-05
6374,7.9018282122e-05
6375,7.89847545093e-05
6376,7.88618344814e-05
6377,7.89138721302e-05
6378,7.87980025052e-05
6379,7.87914759712e-05
6380,7.8679084254e-05
6381,7.86539167166e-05
6382,7.87339959061e-05
6383,7.85591473687e-05
6384,7.86785967648e-05
6385,7.8467928688e-05
6386,7.84833100624e-05
6387,7.84660369391e-05
6388,7.84795047366e-05
6389,7.84323638072e-05
6390,7.83202485763e-05
6391,7.82426432124e-05
6392,7.82338902354e-05
6393,7.82434581197e-05
6394,7.81450216891e-05
6395,7.81209746492e-05
6396,7.79865658842e-05
6397,7.80088666943e-05
6398,7.79777328717e-05
6399,7.79897090979e-05
6400,7.78987741796e-05
6401,7.77817476774e-05
6402,7.77182722231e-05
6403,7.76624219725e-05
6404,7.76672823122e-05
6405,7.75937296567e-05
6406,7.76429515099e-05
6407,7.74912041379e-05
6408,7.74490763433e-05
6409,7.73838110035e-05
6410,7.74617510615e-05
6411,7.74142972659e-05
6412,7.73615320213e-05
6413,7.72717321524e-05
6414,7.72035928094e-05
6415,7.71797131165e-05
6416,7.70513652242e-05
6417,7.70911428845e-05
6418,7.7053628047e-05
6419,7.70151455072e-05
6420,7.69199905335e-05
6421,7.69210309954e-05
6422,7.68776371842e-05
6423,7.68856698414e-05
6424,7.68183235778e-05
6425,7.66955563449e-05
6426,7.67263554735e-05
6427,7.66554439906e-05
6428,7.65852091718e-05
6429,7.66110388213e-05
6430,7.64952492318e-05
6431,7.64426586102e-05
6432,7.64946234995e-05
6433,7.64109572629e-05
6434,7.63480566093e-05
6435,7.62401177781e-05
6436,7.63187854318e-05
6437,7.6265874668e-05
6438,7.59947797633e-05
6439,7.61291739764e-05
6440,7.60426410125e-05
6441,7.60255061323e-05
6442,7.60645634728e-05
6443,7.58713795221e-05
6444,7.59484100854e-05
6445,7.5737676525e-05
6446,7.57834641263e-05
6447,7.57560264901e-05
6448,7.56647932576e-05
6449,7.57934321882e-05
6450,7.56883528084e-05
6451,7.55457076593e-05
6452,7.55020664656e-05
6453,7.54914653953e-05
6454,7.54539796617e-05
6455,7.5332725828e-05
6456,7.52672349336e-05
6457,7.52653504605e-05
6458,7.52138803364e-05
6459,7.53025669837e-05
6460,7.49763203203e-05
6461,7.50217441237e-05
6462,7.50827530283e-05
6463,7.50000908738e-05
6464,7.49668470235e-05
6465,7.48946113163e-05
6466,7.48606180423e-05
6467,7.47816375224e-05
6468,7.48286402086e-05
6469,7.48415332055e-05
6470,7.47841186239e-05
6471,7.465879753e-05
6472,7.46267760405e-05
6473,7.46747100493e-05
6474,7.45771249058e-05
6475,7.44571225368e-05
6476,7.44853532524e-05
6477,7.4541036156e-05
6478,7.44376011426e-05
6479,7.43188793422e-05
6480,7.43219134165e-05
6481,7.4344992754e-05
6482,7.43321870686e-05
6483,7.41722324165e-05
6484,7.41134426789e-05
6485,7.4073439464e-05
6486,7.40794130252e-05
6487,7.40203395253e-05
6488,7.40333562135e-05
6489,7.39331444493e-05
6490,7.38008166081e-05
6491,7.38504313631e-05
6492,7.38246453693e-05
6493,7.38334638299e-05
6494,7.38043599995e-05
6495,7.36348156352e-05
6496,7.36028305255e-05
6497,7.34906061552e-05
6498,7.35233334126e-05
6499,7.35036810511e-05
6500,7.3523609899e-05
6501,7.33630877221e-05
6502,7.33909910196e-05
6503,7.33456108719e-05
6504,7.33575652703e-05
6505,7.32755725039e-05
6506,7.31559921405e-05
6507,7.32133994461e-05
6508,7.30943429517e-05
6509,7.31032559997e-05
6510,7.28876329958e-05
6511,7.29631719878e-05
